Holder Address,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD Token Balance,0x20ef84969f6d81Ff74AE4591c331858b20AD82CD LP Balance,0x3e43cB385A6925986e7ea0f0dcdAEc06673d4e10 Token Balance,0x3e43cB385A6925986e7ea0f0dcdAEc06673d4e10 LP Balance,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D Token Balance,0x2b0772BEa2757624287ffc7feB92D03aeAE6F12D LP Balance
0xeb498cbbc19e95eabafa97e9891f2786c67a59c5,0,0,0,0,0.000000000087196616,0
0xeed8faca8fc9749d17ca9dbb7895b8450a53b090,0,0,0,0,0.000000000084428469,0
0x2cd5374b7d2c312ef8217a73a8610f8132662add,0,0,0,0,0.000000000135639181,0
0xb38a5d813720998caf0a3db946bed92391eb3bd1,0,0,0,0,0.000000000071945487,0
0x209bc1a74a5f7c530325c58010560dc2ed196ec9,0,0,0,0,0.00000000008024689,0
0xba5c2a3289d7d71c355975ffbf524571ee7e3821,0,0,0,0,0.000000000125904603,0
0x615e435f3a07f0367a1cab2ed4b4310c68fdc691,0,0,0,0,0.000000000049808414,0
0x3425e71ea94a85f359d58285de8eeae3feebd406,0,0,0,0,0.000000000110685365,0
0x6cc3c3bfbd8d372599c473f293f8ea18bb4f92fb,0,0,0,0,0.000000000085781158,0
0x0eac45f4e7954ee011506caf4ac1b44e4823393e,0,0,0,0,0.000000000044274146,0
0xb4ef6bb1590f7b38f2dd2e0e989e120385b2302b,0,0,0,0,0.000000000033205609,0
0xf13d6db72515d8be036b414090b1c96e2e5b808b,0,0,0,0,0.0000000001176032,0
0xee6bc8de51601e21896190d0005ee969579a5384,0,0,0,0,0.000000000066411219,0
0xc0118538da8faa4026347b7dea999fdcc517d9fb,0,0,0,0,0.00000000002767134,0
0xaafdc48b5e5fa053ab6dabf0bb180c4e82c8a3e1,0,0,0,0,0.000000000098233262,0
0xdf00930bd4344fee106a9318b2ca98e5caf8d486,0,0,0,0,0.000000000135589573,0
0xfd7527658bf5fd770a8fa6d1053ca724b6c66d3c,0,0,0,0,0.000000000033205609,0
0x2d93f6eee86e679a425b90b8f618d5cf4b86c297,0,0,0,0,0.000000000073329054,0
0x1903a1ce4f9ba7d0b9ed8e0d3ba99c6f4cf9dc4b,0,0,0,0,0.000000000041507012,0
0xc29fe2851f4190fae5c63455e630c0bd802aa706,0,0,0,0,0.00000000008024689,0
0x1b0a06d04202307541333d33c4cd64b65c1aec07,0,0,0,0,0.000000000074712621,0
0x3bd9b8fc3b63b5fad6adc31e6d63ff49c0330ab1,0,0,0,0,0.000000000030438475,0
0x66f21f28797501c1dbb487da30d172e6ff9273b3,0,0,0,0,0.000000000134206006,0
0x83c0f47e25356487159a02eb48f69122a5d78753,0,0,0,0,0.000000000096849695,0
0xa34aaa791c056b495db0243b8b060356d91df87b,0,0,0,0,0.000000000127288171,0
0x17f55f13d99a9b15fbf2026c313f5642465191e7,0,0,0,0,0.000000000094082561,0
0x6d07799834fc9480e1046c87e786d5113deeacc4,0,0,0,0,0.000000000042890579,0
0xb7cc84fd959e3303573293e8c00fd42da17b7f70,0,0,0,0,0.000000000041507012,0
0x48885eeddbb993ed72babc7276c8bf07b9f5cea0,0,0,0,0,0.000000000107918231,0
0xc1cf5f7d732d19a7a948f4bdd359cca379da0c2b,0,0,0,0,0.000000000048424847,0
0xa9ee331b83256377890e3ecfd2efa6b3156affd3,0,0,0,0,0.000000000088548292,0
0x06a41589c2906c30deb23572d0e1f907526402a5,0,0,0,0,0.000000000069178353,0
0xe540924607f465af6594f81d3cb22715e652b2a1,0,0,0,0,0.000000000094082561,0
0x9b888f462bf40839bcf3cb63636920841c3ff1a4,0,0,0,0,0.000000000098233262,0
0xa69e01673caf8ba2ed095fbdaddbb316375f7585,0,0,0,0,0.000000000095466128,0
0x8b11d47619c19764e8f0a52b51a8c556679c08c2,0,0,0,0,0.000000000114836066,0
0xb670a33a9d1b6a10f148aec5b4e18f240463d8b9,0,0,0,0,0.000000000044274146,0
0x96fe99777454ebfd36b823f49b17b337a37b01f4,0,0,0,0,0.000000000083014024,0
0xf6207c53ba0d85216b4f9e13e195f1767a1f0c7d,0,0,0,0,0.000000000102383963,0
0x9a037c684035e8dfbd926648d2165d3f856b0a9c,0,0,0,0,0.000000000071945487,0
0xd616d79913fc3c1066fe4e06325e21e24fad7697,0,0,0,0,0.0000000001176032,0
0x2da8edd0e220d32bd1da36eac2cd7aae05204e1e,0,0,0,0,0.000000000085781158,0
0x3b5c80149a800452ec5e3b10044d990212765b7e,0,0,0,0,0.00000000004704128,0
0x74d9af78a6f39ee201d7daeaa6d701e1daa9778d,0,0,0,0,0.000000000091315427,0
0x59d5ae859f54d3a2500fe388e7bbd370453fad9f,0,0,0,0,0.000000000041507012,0
0x91f96e282958a6b5262ed3134ce66662e76b3219,0,0,0,0,0.000000000065027652,0
0xd8ec7cf000269ecc35a5653b73b255297831505c,0,0,0,0,0.0000000001176032,0
0x70a822859b7994fcf7e80820a4d665b484015cf7,0,0,0,0,0.000000000088548292,0
0x75b34c744a255239f79d03f61bbf55d781b04b51,0,0,0,0,0.000000000044274146,0
0xa975bbfcabbb15a67d6b39df24c94025271c2f17,0,0,0,0,0.000000000030438475,0
0x816f0c508f300fefaf319b672861e5a7f32b9358,0,0,0,0,0.000000000130055305,0
0xc70303e27cfda18d13cd677d464acae4f58ba86f,0,0,0,0,0.000000000053959115,0
0xa23b7b3b88e62f5dc72c521527302d94aa7ec713,0,0,0,0,0.000000000073329054,0
0x12cca9dedbbf534d00d88f4d2ce7b3a3db8eb090,0,0,0,0,0.000000000078863322,0
0x17631fa52b702e739ce698d92539998cacf5b53d,0,0,0,0,0.000000000084397591,0
0x5c4e41f6039bd8c1da8848dd269cda496d60e320,0,0,0,0,0.000000000063617928,0
0x2cf4432175c0ca4e3d077e84bd92c79f0567adbc,0,0,0,0,0.000000000120320864,0
0xc3c6cea75f8ce144e5d943bf24f0bd7d9df1a3cf,0,0,0,0,0.00000000009680989,0
0x2468da7e0f026935580b7a18626543da9ae0a46b,0,0,0,0,0.000000000088714374,0
0x349c959b1014589e7e9deb3596d5fb686b92b928,0,0,0,0,0.000000000091486699,0
0xccc6959e043022c3486a1fe85339999e7bf32be6,0,0,0,0,0.00000000005960497,0
0xcb26c432d49c0c15c421f20ceef731480e865a7d,0,0,0,0,0.000000000034654052,0
0x34b7fb27eab354a237cbb94c36b8e5ee13620b06,0,0,0,0,0.000000000117823778,0
0x53ad985beae075079c5ab6fec89720361a8eea43,0,0,0,0,0.000000000083169726,0
0x4e743eb26f434d94055af341f2c27a6c3733746f,0,0,0,0,0.0000000000401987,0
0x98e3f29257d264a242f2e38a112181c9c7d3d50f,0,0,0,0,0.000000000080397401,0
0x6f5390a22fcd6b32f545afd82743d071114af604,0,0,0,0,0.00000000005960497,0
0xe0f52b20d69796c74d44cc0def7b1c5b365a43a5,0,0,0,0,0.000000000124754589,0
0x32d741cf73717c989ca2b40cffa5a1f170eb87e9,0,0,0,0,0.000000000121982265,0
0xf096bd93e767563fff8853c6adb2522c02841261,0,0,0,0,0.000000000066535781,0
0x2bce006f24a284741dca2c655a2354028e1acbee,0,0,0,0,0.000000000110892968,0
0x3bbf8f66b6dadc3ab89ff79aabc6ab64583a1e62,0,0,0,0,0.000000000067921943,0
0x299a43250b4ecc870f3f23c4c713edb2e93c92ae,0,0,0,0,0.000000000030495566,0
0xf3074c58ff522063f35d06dc57c314e4a967cc6a,0,0,0,0,0.000000000101189833,0
0x5cedcac002dba21e4490294ee1df4cc78aaf5273,0,0,0,0,0.000000000045743349,0
0x07f0c0968a0ac8b3b69e0b278b3853d695d594e4,0,0,0,0,0.000000000076238915,0
0x0d9e84b719b01f74bb090a255fdb0bd1ea29b22f,0,0,0,0,0.000000000106734482,0
0xd0b7895c67994928e0bf8197f65b2ecf65db8235,0,0,0,0,0.000000000036040214,0
0xf151ba0648806fe90eccdeb91bb0bcba4293fa57,0,0,0,0,0.000000000038812538,0
0xb86384c54be75d6a5513569b35881548474fd46a,0,0,0,0,0.000000000130299238,0
0x9700922cc47f300763b5ea74e2a7b26cd4376fe0,0,0,0,0,0.000000000094259023,0
0xa268e4a09ea4b9037b1ca08534c5f1d5d1836bda,0,0,0,0,0.000000000031881728,0
0xacce36176e8170fb8cfc06d76d73d107b64eb289,0,0,0,0,0.000000000126140751,0
0x049d969af934fbdad4cc259a0ecfaa1ccccc717b,0,0,0,0,0.000000000096816881,0
0xb033bea3365927ebd4f146f8df72619eecbf1fb4,0,0,0,0,0.000000000029965028,0
0xc5501eaabbb59f2da9ac4753ffe721289dc0c6ad,0,0,0,0,0.00000000005039573,0
0x7caceeefbf79a61e88ccedb1d66e91dfce6f8f01,0,0,0,0,0.00000000013484263,0
0x1cd844b37de9b399500f899ee8468240a77053f5,0,0,0,0,0.000000000081550837,0
0xb1c5ec5017db82284c722463487faa39711cea10,0,0,0,0,0.000000000080124959,0
0xfb5f66fbd756520e59357ae71e214a1744131747,0,0,0,0,0.000000000098084001,0
0x7870dae9a3be7480f4f6bbdd101e1ae5ef85a1fa,0,0,0,0,0.000000000082887888,0
0x9e3ac6c9a0909b1a70f38d6c5f8017df08fb6fad,0,0,0,0,0.000000000060786747,0
0x6651d022e95e062e1f8f5702b92183ca10a8045c,0,0,0,0,0.00000000002763034,0
0x44878c7584be9115c3115851e10af8d0b4c4698b,0,0,0,0,0.000000000122955013,0
0x1bc1bab0c51b590f19d0b68518ef775f53a3160d,0,0,0,0,0.000000000049734612,0
0xd001fa1e3827980875f53fb567fddab15df62bea,0,0,0,0,0.000000000082203666,0
0x378280fb490a285bd9faed001851befd6943d4d2,0,0,0,0,0.000000000058912626,0
0x4ec7ef0f9845c9b6c319807fb81f4cebe4168b79,0,0,0,0,0.000000000110974949,0
0x6b3e44f76c23ba315f8c343270b1a1e49d384a3f,0,0,0,0,0.000000000097274338,0
0x42094ec16eb1a1f1af68f513cae87d83452cee31,0,0,0,0,0.000000000098644399,0
0x1009d4d54e9c4d78f9edb6665357f79644bf95da,0,0,0,0,0.00000000008768391,0
0x76cc1f2c2ab917e0f814397192d0d618bc8875aa,0,0,0,0,0.000000000035621588,0
0x64cb92283f1015f9eec23e6a632443f16fe98460,0,0,0,0,0.000000000041101832,0
0x6330b093053061ccc5e97b8f4d68b9462d60099b,0,0,0,0,0.000000000061652749,0
0xbd3600be490fc4a2ce6973ff7e63b7bff06954f8,0,0,0,0,0.000000000065762932,0
0x46be1c8eb84dbc55cd3bb79e1055952dc4a9924c,0,0,0,0,0.000000000113715071,0
0x77fbb9d6d32a8d08981c8aabaac96d553b5d3b24,0,0,0,0,0.000000000078093482,0
0xbb6edc03f3398baa2749a7910fc7fefea961c29b,0,0,0,0,0.00000000008768391,0
0x4e7c6f744ac0464702f8d582a467845d54a43099,0,0,0,0,0.000000000105494704,0
0x3074ee6a7c7d338e14608e7d59a7dd5532abd7a6,0,0,0,0,0.000000000116455193,0
0x70c95270cee1aba4a33face3bf155d97e8b1900b,0,0,0,0,0.000000000052062321,0
0xad3e0c10881be9828d337228c251be5169ae5f73,0,0,0,0,0.000000000068503054,0
0x83534cf0eb4098500318037e3ac72483fb51ae1e,0,0,0,0,0.000000000045212016,0
0x6915512cca5a624b3267ebb6a90835c4c1cdf565,0,0,0,0,0.000000000120565376,0
0x8ca847ae02d6ecd5719cb928f11522fc0b35e720,0,0,0,0,0.000000000047952138,0
0xf1f427fb6df9fb4743a04a9f84deb7e8a20cd9de,0,0,0,0,0.000000000052062321,0
0xa146b82f3ab1f5f1b0383b9e6926e89cf4701f6d,0,0,0,0,0.000000000113715071,0
0x66cf3ecbdea2ed2ab0935668ae869c2a90dee8cf,0,0,0,0,0.000000000052062321,0
0x1d4ee73c0d4ea3ba8c549cb22a89356bbc06835d,0,0,0,0,0.000000000035621588,0
0x544365848abd3899ded9fe6cd15a1aecd947f428,0,0,0,0,0.00000000010001446,0
0x714aecd9a28435a621172ae2145d3594bad93006,0,0,0,0,0.000000000083561311,0
0x0cd367e9dce59198bbd659e2e48319b8e1585b13,0,0,0,0,0.000000000115068034,0
0xd7e793d6823400d35570da1165a4754125086e19,0,0,0,0,0.000000000049427548,0
0xff03aa4d1658b4457fd204bede7da411a8733a62,0,0,0,0,0.000000000059313058,0
0x6ea23720dbc925963c685c6fdcae431bec0ea8ba,0,0,0,0,0.000000000122862764,0
0x72894f42321e0be69344d917deda9aa82b267923,0,0,0,0,0.000000000097442881,0
0x3a6b4243280187f82a8746d00c4c2d588bfdcde7,0,0,0,0,0.000000000062137489,0
0x6891e302e2e08edf8d196a8e8dd5c7b319aa2c68,0,0,0,0,0.000000000087557372,0
0x5a634f543600c0bcdab75367c6bb515aff5587f0,0,0,0,0,0.00000000003248096,0
0x3a62522b37b01c8e160e92d9284fc3772048a0d2,0,0,0,0,0.000000000084732941,0
0xec24d400c829b53ae1e75af936e80d04e1616988,0,0,0,0,0.000000000129923843,0
0x3f972192c91c0a87409ed2acfbb45184973e5bbf,0,0,0,0,0.00000000003248096,0
0x795e6943afdb4f192c05674f36ebe6e0758e4dae,0,0,0,0,0.000000000039542038,0
0xdbe4f2f861c25942f45c52983ac156e2d207fafd,0,0,0,0,0.000000000067786352,0
0x3e9d0700f0eb3b5d520f8c85e4d50afbb713b88b,0,0,0,0,0.000000000035195396,0
0x1de23363bcaed13fda52378c47d332f1ce0e9f3d,0,0,0,0,47660.964111299057549331,0
0x36a05ec52de501d5b2f8d317188a08982c2571c0,0,0,0,0,0.000000000068854489,0
0x7bfadc1d4c8010dd8b776cab5d11173e9f5e2be5,0,0,0,0,0.000000000057612939,0
0x0bacd467e4582665dd91fc762dd24b1b4737cd83,0,0,0,0,0.00000000011522588,0
0xc080b3cb36fb05d39e0a540d8a8dec0e10f037c4,0,0,0,0,0.000000000026698679,0
0xd024cf81e3a6ebb82281d4375b55e366c4716351,0,0,0,0,0.000000000051992165,0
0x063ae809698c39eee3e4a438158850d8c028450f,0,0,0,0,0.000000000109605106,0
0xf10538aab21f38aa70547fcce1c89c0278e713a4,0,0,0,0,0.000000000101173944,0
0x7554ce2262cacc2ed0dfa7501e41c8ab33378ec4,0,0,0,0,0.000000000092742782,0
0xad577096d6268d444808c5a031ffdfe139a5015c,0,0,0,0,0.000000000109605106,0
0x9223fe0ba2b8c5bbdf7fb5163eda5cd137613c83,0,0,0,0,0.000000000053397359,0
0x35689ff86515bdfeab324db1534011835065d924,0,0,0,0,0.000000000066044102,0
0x3c6bc08d56c449efa2601c07d1f6e0cebd171de7,0,0,0,0,0.000000000089932394,0
0xb86de1dc56f3277ad9bf4920a107daa9c02c67a5,0,0,0,0,0.0000000000885272,0
0x6d597f8827786a3286455220fa65a62237701d1a,0,0,0,0,0.00000000011522588,0
0xf71b7819bf7c55c5b9ddddf5ba3080d79c7a5aec,0,0,0,0,0.000000000080096038,0
0xee4a6856618df064dab4181b1ca1b9f683dd3ccb,0,0,0,0,0.000000000105275416,0
0x254c556755cf0fe332ecc85c875f8409ffaf3146,0,0,0,0,0.00000000004491751,0
0xe3f9d1d99748e048bc73e029561dcf24f7d6e051,0,0,0,0,0.000000000131945189,0
0x04ee7930314b12189f993750889f750cf5164e36,0,0,0,0,0.000000000058954233,0
0x2c77e6873648d26b6d12ecd42eb85eecd9780568,0,0,0,0,0.000000000105275416,0
0x810c29fea12f009a81c307f082772dcdc978f501,0,0,0,0,0.000000000046321183,0
0x67852316b4f4a134fda2caee04aa192b0d18cf7e,0,0,0,0,0.000000000108082761,0
0x546520eea46ebffd63fc5a8ed2f3fc216ae5a429,0,0,0,0,0.000000000082816661,0
0xa7db41706647aae7a3437a13981d29045feefa81,0,0,0,0,0.000000000116504794,0
0x7950a5e398990218deaa0c6ab0981465b788f112,0,0,0,0,0.000000000115101122,0
0xac3f1e9998e73683436cd9d627b80883b766e926,0,0,0,0,0.000000000032284461,0
0x2cdb97ade0eeb0afc068f25e43dd62fce34569a0,0,0,0,0,0.000000000074394627,0
0x887bdbe18434522b2029e4c6bf4a40d229af2ebe,0,0,0,0,0.000000000094046039,0
0xe8db6acf529154dcf70cf9643cac8cf40cce29fc,0,0,0,0,0.00000000004491751,0
0x6ec2b33bd0b2032db53e1c6d8f9814df6002f9ba,0,0,0,0,0.000000000095449711,0
0x416847810674967b20a9ca6e1dda15e9ff67c38c,0,0,0,0,0.000000000032284461,0
0x91e7c21898b56f18c3fa5e3b14695468b5f9ba8d,0,0,0,0,0.000000000061761577,0
0xd35ad0e2b4fcb1990aae3a9631c5595b21499924,0,0,0,0,0.000000000072990955,0
0x2937c46886f82ddd501f8ae36f39e6b2bcc5fa40,0,0,0,0,0.000000000116504794,0
0xdf1aaaa5b551b28dd2d367e5cc699ebbb7d1e03c,0,0,0,0,0.000000000124719377,0
0xa23d19d6671cd8dccec7e6c5158bb34072657b4f,0,0,0,0,0.000000000041198611,0
0x1398325b478078012d03bfd4f67c8a95538fb98d,0,0,0,0,0.000000000076714655,0
0x39f136b71930465ac0301f5049a9faadebceee56,0,0,0,0,0.000000000119333908,0
0x1a4a3503afbcdef9ed4ee7e8f1f57e47601fa133,0,0,0,0,0.00000000007245273,0
0xe0726dfaa938681dbce20092820d7b5ff086e770,0,0,0,0,0.000000000116492624,0
0x5ec584df6f73f32b24803d638db9d40c42b6d38d,0,0,0,0,0.000000000042619252,0
0x18ef5e0e2c1b26f6d03069d769cae016b5648588,0,0,0,0,0.000000000106548132,0
0x45ea5160d01435839e947c9d5395d3cee6eba01f,0,0,0,0,0.00000000010512749,0
0x6eeba0bcd384fc30fb70217f88f4a13b5ad65ec7,0,0,0,0,0.000000000079694497,0
0xac3c8b0320eff825df287a9ab57f54fdf9d2eb23,0,0,0,0,0.000000000109579934,0
0x7f15a115674f8c7d4870c7b951be955b288cd776,0,0,0,0,0.000000000029885436,0
0x57088c275c2e94ed1f1a8af12dfc5385864c9c58,0,0,0,0,0.000000000105310585,0
0x8345343fb5f0f5dc2b1a2160bf7c28e51bc8bec3,0,0,0,0,0.000000000038424132,0
0xb5d49774f89cf9b95654ccca4b96dbb809738d25,0,0,0,0,0.000000000041270364,0
0x1d126fdaf874cb9882e276e3beb3bf494016759d,0,0,0,0,0.000000000037001016,0
0x8e5bc78e91c4d8ba683f706ba9c5d59288799672,0,0,0,0,0.000000000072578917,0
0x020d1be6d7e58bcf120120066a8cdf48be7b678c,0,0,0,0,0.000000000066886453,0
0x6348346e23436c62f101d23eb47850599e959df1,0,0,0,0,0.000000000116695513,0
0x7249cb0ac944cd7b8d73f51009db6a69e3798584,0,0,0,0,0.000000000120964862,0
0xe1da081b981e9c16a151e43dbf18cc445f8f170f,0,0,0,0,0.000000000082540729,0
0x938a93c0a90141b796b0f24bb1a44d0580741be8,0,0,0,0,0.000000000069732684,0
0x67c7ac950178fc9b12f28da0aee3d8fd0d8016c1,0,0,0,0,0.0000000000373887,0
0x7a5d352439f1718cd6110210be6bd6a97c538b4d,0,0,0,0,0.000000000119356237,0
0xec420e6c19096973aaa48fc9ec6da26d68f00608,0,0,0,0,0.000000000074777401,0
0xc7598d0007e37fdd41f73f4739c293f7841c8f68,0,0,0,0,0.00000000008484359,0
0x832ea0129dd75fde36bf2098fe1c270c6d3a2dd2,0,0,0,0,0.000000000063273186,0
0x573d0912792deb05c187856c3432dd663f819abf,0,0,0,0,0.000000000100661887,0
0xc7524b5e3346d173450cc7038e43149290421d6a,0,0,0,0,0.000000000089144936,0
0xe272a2db4efe7bd0d6dcf94d1652c1b9cc9f37af,0,0,0,0,0.000000000092020579,0
0x9311c72a530756096999b50867a00e24426d809f,0,0,0,0,0.000000000096334044,0
0x3f6e29fac30287f46a0c03341136e76daa682d69,0,0,0,0,0.000000000123652653,0
0x44572da467b48dec5150510dd7a301c084bf65a3,0,0,0,0,0.000000000139468691,0
0x089f2efbe278d94011dd46dadec9751aa9210071,0,0,0,0,0.000000000136593048,0
0xb7e5e9ef09debfab85de208eff0b72c77bab7c9c,0,0,0,0,0.000000000074384018,0
0xc622eff8e38173e9a6f2a87847fff2d82a9101a7,0,0,0,0,0.000000000125431875,0
0x893c11eb692f3044229af25e3ea521824a465218,0,0,0,0,0.000000000043755304,0
0x6951a11042017afd3eaa60834664ec8eaa886249,0,0,0,0,0.000000000048130835,0
0x0fc2657c23ae037c819e1a0510699e2f198e5b22,0,0,0,0,0.000000000131265915,0
0xf04f4fc75d83022a4a6479335f1b4a10eaaf246e,0,0,0,0,0.000000000113763793,0
0x73c1e5c8afb09f78abec2f0c6060360ed13434bb,0,0,0,0,0.000000000084611024,0
0x1979b9b7d89eab7fa1730b4e83a68fcc3bcb0514,0,0,0,0,0.000000000032093836,0
0xab3a7c6b1583e868ff272c8d976d90afbbce6a4b,0,0,0,0,0.000000000123998915,0
0x71585c3e39220d8cecaa994c60eceeef6f7ed2df,0,0,0,0,0.000000000043765277,0
0xb74511f52fd90ab01ce7e111a9dc697e5564603f,0,0,0,0,0.000000000030635694,0
0xc6e9cb9d7552520dfa8e7504fd409ad95d3f8059,0,0,0,0,0.000000000062730231,0
0xdb5fca3669b0286355d1092f6234b8eff468b176,0,0,0,0,0.000000000062712859,0
0xe99bcd5ca1a6b68aa9793c7831cc5aba1d4812df,0,0,0,0,0.000000000042294719,0
0xb8b4614b9c6ad8a33104ade287ab44074b3a66d2,0,0,0,0,0.000000000090423193,0
0x2ca74d28b28f658f851bba8c066e0c40579646e6,0,0,0,0,0.000000000045211596,0
0xee9eaaa49ec64e6042c7b4feffea950bf8b87671,0,0,0,0,0.000000000084589439,0
0x887fefba2257f255505d67ea18a141fbceeecf1e,0,0,0,0,0.000000000068546614,0
0xe6818f7a5a71cab8cf7b51426c5ae3d40f47e349,0,0,0,0,0.000000000046670035,0
0xa5acab27e08fcec23d1d32d5bc7853b093c7a0e7,0,0,0,0,0.000000000061254421,0
0xe0747a84e93f0c0a29f67c04a41a2f67633468d7,0,0,0,0,0.000000000141468545,0
0x3dc45a460d0f9fb2760ab014e976874d794fb997,0,0,0,0,0.000000000040836281,0
0x105f709202a31c4d7da6ca54635705fff3143dd9,0,0,0,0,0.000000000081672562,0
0x44d3a98303d24b0f44be087131caec1a0f67f41a,0,0,0,0,0.000000000142926983,0
0x6986ceb69e194ec8ab0b8cd9a603136a1fd1a744,0,0,0,0,0.000000000091881632,0
0xd30249f55663a277ac65606ddf8355e5e76e459f,0,0,0,0,0.000000000112299773,0
0x0c113902315d52cb4900ed6d4afac765e322f986,0,0,0,0,0.000000000080214123,0
0x3d94949f15a5b497799504f3ae8260fa703422eb,0,0,0,0,0.00000000007292193,0
0x9e2062928144025bcbc6a49f73da0a69eb6b3c3d,0,0,0,0,0.000000000103549141,0
0xc54cd34f2bcd0d04db56731424e08821bf98e6cc,0,0,0,0,0.000000000106466018,0
0x7845f40338ed11ea2edb054f5b302617e64be377,0,0,0,0,0.00000000013563479,0
0xc66770e69f57d6e3f1558ac6778ce8cdf5429fd0,0,0,0,0,0.00000000013563479,0
0x979dd39a1c5587c72d43340f77b1a3ff714c53de,0,0,0,0,0.000000000118133527,0
0xf011293c9c176acc467a8e78136b211d17a04ebb,0,0,0,0,0.000000000102065214,0
0xe76f136de625841df161c42bfd05bc53275cf57a,0,0,0,0,0.000000000059781053,0
0x84e8be4d4798f32faeef1aa319b05aedb66ba89a,0,0,0,0,0.000000000123936332,0
0x93ce81b1f34c1c2741ee7adddc09d78b421774f2,0,0,0,0,0.000000000107897512,0
0xcba6120538a1b30d4fff5916cde93fbac1a14a2e,0,0,0,0,0.000000000107897512,0
0xfec05956da0f331a2818a3e6d4cf16d8227a5bc0,0,0,0,0,0.0000000001428913,0
0xd2d032bf04f0af62ed759f877983d1a99b3db479,0,0,0,0,0.000000000106439438,0
0x0709cd98b13fbb6306e87bfef3e0bb427b3bb835,0,0,0,0,0.000000000116645959,0
0xb11fd5bc0ea19be0f83ece8662a293122bfc48c3,0,0,0,0,0.000000000096232916,0
0x34d335871d1b13fe4618006f8fb53df3177ee66c,0,0,0,0,0.000000000081652171,0
0x1094bd92ca5e1423cf8948642fcb8b8179647c7e,0,0,0,0,0.000000000104981364,0
0x2989d9ba2183bbb7fc4b295785d266bb9447989e,0,0,0,0,0.000000000072903724,0
0x772ad27b19ffa2aa2fcba06761e9c3e6babad323,0,0,0,0,0.000000000103523289,0
0x8abb1fc541ef6c8dac48b4e18f2e2df00609527e,0,0,0,0,0.000000000118104034,0
0xc7e1c2b1cff38685ad61077ee5133fb708213389,0,0,0,0,0.000000000067071426,0
0x3bc6dbeefe81cffc24d148907ef90b8ece465195,0,0,0,0,0.000000000112271736,0
0x48b828116720694c724c855ca7faf3836a7101d4,0,0,0,0,0.000000000064155277,0
0xd36164d469fc80c410a137ab24bc0440b686ef20,0,0,0,0,0.000000000046658383,0
0xaf5a3f33be13a4b1808b4a730f2c8ad0e2bf864f,0,0,0,0,0.000000000059781053,0
0xace8e39ff0879b1b8ff85bc9e5545556a2346a29,0,0,0,0,0.000000000069987575,0
0x4eaa4280fe63ac3cda447f21b575ab0fcd9d7d78,0,0,0,0,0.000000000087484469,0
0x6f4e0191563e9823b9ff858e0c2dec90ca10424e,0,0,0,0,0.000000000065613352,0
0xe9632485cdf636a95d288f46e17a6de4ccea4215,0,0,0,0,0.00000000012976863,0
0x810e587e883a33c2f9b818018836f842b76d704f,0,0,0,0,0.000000000125557627,0
0xf50ae35996dbedede8fc4aa9ccb05b3687f95e3a,0,0,0,0,0.000000000078288873,0
0xdabd1fa575860af2c2fd1c0b2d56bfa5fb4df5b2,0,0,0,0,0.000000000100446101,0
0x071a5741a49dba6a4625a20d8b0566d4deb7f5e5,0,0,0,0,0.000000000104877547,0
0xe4d74efe24d5e0ca828be2496073c1e9883defcc,0,0,0,0,0.000000000038405861,0
0x42660c9d276c0d2e6e34a04a221421f66f4df5cf,0,0,0,0,0.000000000128511924,0
0x5624389c4f07a7edade7791ecb7a24e088f84e7c,0,0,0,0,0.000000000090106061,0
0x413ecd0619774d204362e8c357a457f4e80f3108,0,0,0,0,0.000000000135897667,0
0xeac666afd9d3bc1de67a509954324dfaf9ad8d12,0,0,0,0,0.000000000090106061,0
0x50b77e57d32e953842b72461453d3b1df6c3f399,0,0,0,0,0.000000000134420518,0
0xd89ac8bffcced7fda1ae20a8e6d3f1eb4668cf4d,0,0,0,0,0.000000000056131644,0
0x2b17a1f98db0ac9b07afe3051a2837af44d5e45a,0,0,0,0,0.000000000044314456,0
0x848082a5b66bf1516f6d0acd3f0ab4c581666b4c,0,0,0,0,0.000000000031020119,0
0x2dee212869822e7e04596360fd0b0ae3e392d6fc,0,0,0,0,0.00000000003872463,0
0xee958bfaeb86b28b08771d8a4d4d65502f51f8ba,0,0,0,0,0.000000000049150492,0
0xe61811c9b8ab000456972f0ad621617582a81b6c,0,0,0,0,0.000000000141469412,0
0xce20be3fef75f74058843f20772cafe84904abf0,0,0,0,0,0.000000000107218923,0
0x4276cc13125b3d4b229d7a959c5868e136e94710,0,0,0,0,0.000000000083392495,0
0x411ab3f216a172a152a4800c1b0e4cce29050a72,0,0,0,0,0.000000000141469412,0
0x947c45be3fb5303300d64c272be51c4b43d3c1b9,0,0,0,0,0.000000000046163703,0
0x25194a92fd730536f2898c243ace3590e352f420,0,0,0,0,0.000000000056587764,0
0x85932f9e421f266d11dbb0beed3082408dce8402,0,0,0,0,0.000000000092327406,0
0x231e4a3df8d62e5ef37cb3704f5791986aa82cc8,0,0,0,0,0.000000000138491109,0
0xdbb2c1ea2c41c3e1433c86fc9699ab0feddb1148,0,0,0,0,0.000000000034250489,0
0x7421bd81c29a0c6d2aa6445a1dafaaa55452b349,0,0,0,0,0.000000000125088743,0
0xd6b26d36fd118077556c60f11c2faf3a0f4b8054,0,0,0,0,0.000000000104240619,0
